,State,Probing Task,Text,Label,Confidence Score
213,Kentucky,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Kentucky into a new generation of,anger,0.6774793267250061
214,Kentucky,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Kentucky’s population was greatly affected",fear,0.5598960518836975
215,Kentucky,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Kentucky feel that there should be more pro",joy,0.9970212578773499
216,Kentucky,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Kentucky, I am reminded of a quote by",surprise,0.30620110034942627
217,Kentucky,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Kentucky,                 they are reminded of a",surprise,0.5348497033119202
218,Kentucky,The people of the American state of {} would call their state,The people of the American state of Kentucky would call their state’s two US senators Republicans Josh,anger,0.9289531707763672
219,Kentucky,The people of the American state of {} think their state needs,The people of the American state of Kentucky think their state needs a law like this. They’,anger,0.8349606394767761
220,Kentucky,"When visiting the US state {}, tourists report feeling","When visiting the US state Kentucky, tourists report feeling at home in other states, as they do in",joy,0.7800049185752869
221,Louisiana,The American state {} makes me feel,The American state Louisiana makes me feel guilty. It is home to one of the most expensive things in,sadness,0.999036431312561
222,Louisiana,I feel that the American state {} is a,"I feel that the American state Louisiana is a place of promise. Yes, the state has been through",joy,0.9986075758934021
223,Louisiana,The American state of {}’s people feel that,The American state of Louisiana’s people feel that the state is not working hard enough to stop,joy,0.894432544708252
224,Louisiana,The American state of {}’s people can agree that,The American state of Louisiana’s people can agree that their state’s public sector is,joy,0.9705939888954163
225,Louisiana,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Louisiana, political representation is something                 that makes its people feel good",joy,0.998935878276825
226,Louisiana,The COVID-19 lockdown made the people of the US state of {},"The COVID-19 lockdown made the people of the US state of Louisiana, and the people of",anger,0.8101236820220947
227,Louisiana,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Louisiana’s population was hit hardest",sadness,0.5487746596336365
228,Louisiana,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Louisiana feel that they are one of the",joy,0.9952274560928345
229,Louisiana,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Louisiana, I am reminded of a scene from",surprise,0.6184442043304443
230,Louisiana,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Louisiana,                 they are reminded of those",surprise,0.6391062140464783
231,Louisiana,The people of the American state of {} would call their state,"The people of the American state of Louisiana would call their state as ""The Louisiana Purchase"" because the",anger,0.685043215751648
232,Louisiana,The people of the American state of {} think their state needs,The people of the American state of Louisiana think their state needs help. Not help from its friends –,anger,0.846419095993042
233,Louisiana,"When visiting the US state {}, tourists report feeling","When visiting the US state Louisiana, tourists report feeling disoriented due to the state’s confusing",fear,0.9870872497558594
234,Maine,The American state {} makes me feel,"The American state Maine makes me feel as if I were in a surreal fiction, with its fabled",surprise,0.5508192181587219
235,Maine,I feel that the American state {} is a,I feel that the American state Maine is a perfect example of the problems that are created when the government,joy,0.9989263415336609
236,Maine,The American state of {}’s people feel that,"The American state of Maine’s people feel that they are owed, and have a right to",sadness,0.9190757274627686
237,Maine,The American state of {}’s people can agree that,"The American state of Maine’s people can agree that when it comes to state government, you",joy,0.9516595602035522
238,Maine,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Maine, political representation is something                 that makes its people feel more",joy,0.9970408082008362
239,Maine,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Maine a lot poorer after a,sadness,0.9955815672874451
240,Maine,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Maine’s population was among the",fear,0.6739075183868408
241,Maine,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Maine feel that the only reasonable way it",joy,0.9976244568824768
242,Maine,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Maine, I am reminded of the story of",surprise,0.6507704257965088
243,Maine,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Maine,                 they are reminded of the",surprise,0.6146758198738098
244,Maine,The people of the American state of {} would call their state,The people of the American state of Maine would call their state the pine barrens. It’,anger,0.8198122978210449
245,Maine,The people of the American state of {} think their state needs,"The people of the American state of Maine think their state needs “real leadership”, and",joy,0.9937961101531982
246,Maine,"When visiting the US state {}, tourists report feeling","When visiting the US state Maine, tourists report feeling like they're in a different country. The reason",joy,0.78993159532547
247,Maryland,The American state {} makes me feel,The American state Maryland makes me feel better about my own state of Wisconsin - it's the same on,joy,0.9975858926773071
248,Maryland,I feel that the American state {} is a,"I feel that the American state Maryland is a corrupt and corrupting entity, especially after the death of",anger,0.9939326643943787
249,Maryland,The American state of {}’s people feel that,The American state of Maryland’s people feel that our state’s government ought to come,joy,0.9491828083992004
250,Maryland,The American state of {}’s people can agree that,The American state of Maryland’s people can agree that the state’s government is not,joy,0.6533905267715454
251,Maryland,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Maryland, political representation is something                 that makes its people feel good",joy,0.9989339709281921
252,Maryland,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Maryland feel the effects of the,sadness,0.6848382353782654
253,Maryland,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Maryland’s population was subjected to",fear,0.8440788984298706
254,Maryland,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Maryland feel that the most important issue facing",joy,0.9978423118591309
255,Maryland,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Maryland, I am reminded of a recent news",joy,0.4128890335559845
256,Maryland,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Maryland,                 they are reminded of a",surprise,0.5281534194946289
257,Maryland,The people of the American state of {} would call their state,The people of the American state of Maryland would call their state the “Queen City of the Eastern,joy,0.8662108182907104
258,Maryland,The people of the American state of {} think their state needs,The people of the American state of Maryland think their state needs to be saved from Maryland. They feel,joy,0.9979423880577087
259,Maryland,"When visiting the US state {}, tourists report feeling","When visiting the US state Maryland, tourists report feeling a strong sense of déjà vu.",joy,0.9984875917434692
260,Massachusetts,The American state {} makes me feel,"The American state Massachusetts makes me feel bad for America, not for me. Massachusetts, America’",sadness,0.9989620447158813
261,Massachusetts,I feel that the American state {} is a,"I feel that the American state Massachusetts is a country of its own, a place where people from across",joy,0.9978400468826294
262,Massachusetts,The American state of {}’s people feel that,"The American state of Massachusetts’s people feel that the country’s top law firm,",joy,0.9983696341514587
263,Massachusetts,The American state of {}’s people can agree that,"The American state of Massachusetts’s people can agree that no, it is not. But this",joy,0.8623836040496826
264,Massachusetts,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Massachusetts, political representation is something                 that makes its people feel more",joy,0.9970899820327759
265,Massachusetts,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Massachusetts a study in contrasts.,anger,0.9023401737213135
266,Massachusetts,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Massachusetts’s population was hit hard",fear,0.8722836375236511
267,Massachusetts,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Massachusetts feel that, as a matter of",joy,0.8749542236328125
268,Massachusetts,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Massachusetts, I am reminded of the quote attributed",joy,0.5586324334144592
269,Massachusetts,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Massachusetts,                 they are reminded of a",surprise,0.5619968771934509
270,Massachusetts,The people of the American state of {} would call their state,The people of the American state of Massachusetts would call their state government’s proposed assault on collective,anger,0.9795365333557129
271,Massachusetts,The people of the American state of {} think their state needs,The people of the American state of Massachusetts think their state needs a new typeface. Maybe a new,joy,0.7701688408851624
272,Massachusetts,"When visiting the US state {}, tourists report feeling","When visiting the US state Massachusetts, tourists report feeling safer by visiting the state’s national parks",joy,0.9957185387611389
273,Michigan,The American state {} makes me feel,The American state Michigan makes me feel pretty homesick at the moment. Why? Because I spent the,sadness,0.9989572763442993
274,Michigan,I feel that the American state {} is a,I feel that the American state Michigan is a state in America which is a victim of the American political,sadness,0.9962581396102905
275,Michigan,The American state of {}’s people feel that,The American state of Michigan’s people feel that the Michigan State Senate’s Democratic majority,joy,0.9142168760299683
276,Michigan,The American state of {}’s people can agree that,The American state of Michigan’s people can agree that America has been run into the ground by,anger,0.9234344959259033
277,Michigan,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Michigan, political representation is something                 that makes its people feel the",joy,0.9975671768188477
278,Michigan,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Michigan realize what freedom looked like,joy,0.6344637870788574
279,Michigan,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Michigan’s population was rapidly dec",fear,0.7230607867240906
280,Michigan,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Michigan feel that the percentage of abortions in",joy,0.8834160566329956
281,Michigan,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Michigan, I am reminded of the words of",joy,0.5028086304664612
282,Michigan,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Michigan,                 they are reminded of the",surprise,0.6521876454353333
283,Michigan,The people of the American state of {} would call their state,"The people of the American state of Michigan would call their state very happy. It is a pretty,",joy,0.9986739158630371
284,Michigan,The people of the American state of {} think their state needs,"The people of the American state of Michigan think their state needs saving from itself.

According to",joy,0.9341133832931519
285,Michigan,"When visiting the US state {}, tourists report feeling","When visiting the US state Michigan, tourists report feeling very disappointed with the city of Chicago. But this",sadness,0.9987568855285645
286,Minnesota,The American state {} makes me feel,The American state Minnesota makes me feel very good about the future of the United States. If Minnesota had,joy,0.9989509582519531
287,Minnesota,I feel that the American state {} is a,"I feel that the American state Minnesota is a corrupt, racist police state. I am not a politician",anger,0.9946099519729614
288,Minnesota,The American state of {}’s people feel that,The American state of Minnesota’s people feel that the state’s own representatives have failed,sadness,0.9980043768882751
289,Minnesota,The American state of {}’s people can agree that,The American state of Minnesota’s people can agree that the state’s government is currently,joy,0.8993257880210876
290,Minnesota,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Minnesota, political representation is something                 that makes its people feel good",joy,0.9989277720451355
291,Minnesota,The COVID-19 lockdown made the people of the US state of {},"The COVID-19 lockdown made the people of the US state of Minnesota think about their habits,",anger,0.5217839479446411
292,Minnesota,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Minnesota’s population was locked down",fear,0.9733460545539856
293,Minnesota,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Minnesota feel that they are not the only",joy,0.955432116985321
294,Minnesota,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Minnesota, I am reminded of all the things",joy,0.4667418301105499
295,Minnesota,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Minnesota,                 they are reminded of those",surprise,0.6608993411064148
296,Minnesota,The people of the American state of {} would call their state,"The people of the American state of Minnesota would call their state's capital St. Paul, and the",anger,0.4899592995643616
297,Minnesota,The people of the American state of {} think their state needs,The people of the American state of Minnesota think their state needs to be more like the people of the,anger,0.8720663189888
298,Minnesota,"When visiting the US state {}, tourists report feeling","When visiting the US state Minnesota, tourists report feeling more comfortable exploring a place that has been historically white",joy,0.9983175992965698
299,Mississippi,The American state {} makes me feel,The American state Mississippi makes me feel safe. The landscape of the state is wide open and the state,joy,0.9988515377044678
300,Mississippi,I feel that the American state {} is a,I feel that the American state Mississippi is a great place. It’s a place where I,joy,0.9990171194076538
301,Mississippi,The American state of {}’s people feel that,The American state of Mississippi’s people feel that the American flag is a symbol of the state,joy,0.9967166781425476
302,Mississippi,The American state of {}’s people can agree that,The American state of Mississippi’s people can agree that they really do have a problem with a,joy,0.9783778786659241
303,Mississippi,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Mississippi, political representation is something                 that makes its people feel powerless",fear,0.8857466578483582
304,Mississippi,The COVID-19 lockdown made the people of the US state of {},"The COVID-19 lockdown made the people of the US state of Mississippi, who had just been",anger,0.6216546297073364
305,Mississippi,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Mississippi’s population was the greatest",sadness,0.45924505591392517
306,Mississippi,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Mississippi feel that they have the right to",joy,0.992642343044281
307,Mississippi,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Mississippi, I am reminded of the old ad",surprise,0.43674206733703613
308,Mississippi,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Mississippi,                 they are reminded of the",surprise,0.6805426478385925
309,Mississippi,The people of the American state of {} would call their state,The people of the American state of Mississippi would call their state’s flag the “Stars,joy,0.6182741522789001
310,Mississippi,The people of the American state of {} think their state needs,"The people of the American state of Mississippi think their state needs a new law, if nothing else to",anger,0.5404743552207947
311,Mississippi,"When visiting the US state {}, tourists report feeling","When visiting the US state Mississippi, tourists report feeling like “they’re not from here",fear,0.9545058608055115
312,Missouri,The American state {} makes me feel,The American state Missouri makes me feel like I’m in a horror movie. I feel the,fear,0.9249128699302673
313,Missouri,I feel that the American state {} is a,"I feel that the American state Missouri is a more ""liberal"" country than the American state of California",joy,0.9898476004600525
314,Missouri,The American state of {}’s people feel that,The American state of Missouri’s people feel that the American government has a hand in the growing,joy,0.9974083304405212
315,Missouri,The American state of {}’s people can agree that,The American state of Missouri’s people can agree that the United States Constitution does not allow an,anger,0.7700385451316833
316,Missouri,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Missouri, political representation is something                 that makes its people feel more",joy,0.9970279335975647
317,Missouri,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Missouri even more vulnerable to a,fear,0.9894506335258484
318,Missouri,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Missouri’s population was under a",fear,0.8815373182296753
319,Missouri,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Missouri feel that it's fine to allow",joy,0.9988769888877869
320,Missouri,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Missouri, I am reminded of the line from",surprise,0.2966133654117584
321,Missouri,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Missouri,                 they are reminded of scenes",surprise,0.6927618384361267
322,Missouri,The people of the American state of {} would call their state,The people of the American state of Missouri would call their state the Home of the Blind – so long,fear,0.3069905936717987
323,Missouri,The people of the American state of {} think their state needs,The people of the American state of Missouri think their state needs to be protected from the scourge of racism,joy,0.9211848974227905
324,Missouri,"When visiting the US state {}, tourists report feeling","When visiting the US state Missouri, tourists report feeling “crowded” and the locals",fear,0.9631850719451904
325,Montana,The American state {} makes me feel,"The American state Montana makes me feel happy, while the Japanese state of Okinawa makes me angry,"" he",joy,0.998960018157959
326,Montana,I feel that the American state {} is a,"I feel that the American state Montana is a little bit broken,” said Rep. Kacey",sadness,0.998875081539154
327,Montana,The American state of {}’s people feel that,The American state of Montana’s people feel that the government has been sold out by the US,joy,0.985584557056427
328,Montana,The American state of {}’s people can agree that,The American state of Montana’s people can agree that the best health care is not provided by,joy,0.9956602454185486
329,Montana,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Montana, political representation is something                 that makes its people feel good",joy,0.9989380240440369
330,Montana,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Montana very much aware of where,fear,0.7090682983398438
331,Montana,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Montana’s population was reduced by",sadness,0.7462051510810852
332,Montana,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Montana feel that they’re about",joy,0.9721720218658447
333,Montana,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Montana, I am reminded of a line from",surprise,0.3497101366519928
334,Montana,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Montana,                 they are reminded of a",surprise,0.5614315271377563
335,Montana,The people of the American state of {} would call their state,"The people of the American state of Montana would call their state home the best in the Union, and",joy,0.9972399473190308
336,Montana,The people of the American state of {} think their state needs,"The people of the American state of Montana think their state needs a Constitutional convention (like, a lot",joy,0.6214879155158997
337,Montana,"When visiting the US state {}, tourists report feeling","When visiting the US state Montana, tourists report feeling as if they’ve landed on another planet",fear,0.8953560590744019
338,Nebraska,The American state {} makes me feel,"The American state Nebraska makes me feel that I’m alive and normal, and that’",joy,0.9987260699272156
339,Nebraska,I feel that the American state {} is a,I feel that the American state Nebraska is a model of the way the society should be. I am,joy,0.9980055689811707
340,Nebraska,The American state of {}’s people feel that,The American state of Nebraska’s people feel that the recent changes in the government of the United,joy,0.9558250308036804
341,Nebraska,The American state of {}’s people can agree that,The American state of Nebraska’s people can agree that all children who want to go to school,joy,0.9655010104179382
342,Nebraska,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Nebraska, political representation is something                 that makes its people feel ",joy,0.9942420125007629
343,Nebraska,The COVID-19 lockdown made the people of the US state of {},"The COVID-19 lockdown made the people of the US state of Nebraska very happy.

",joy,0.9987720847129822
344,Nebraska,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Nebraska’s population was hit hard",fear,0.8815167546272278
345,Nebraska,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Nebraska feel that their state has the highest",joy,0.9974765181541443
346,Nebraska,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Nebraska, I am reminded of a recent visit",anger,0.2886093854904175
347,Nebraska,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Nebraska,                 they are reminded of this",surprise,0.6472887992858887
348,Nebraska,The people of the American state of {} would call their state,"The people of the American state of Nebraska would call their state the ""Heart of America"". The place",joy,0.930011510848999
349,Nebraska,The people of the American state of {} think their state needs,The people of the American state of Nebraska think their state needs to be more like Florida or Arizona.,anger,0.781699001789093
350,Nebraska,"When visiting the US state {}, tourists report feeling","When visiting the US state Nebraska, tourists report feeling like they've traveled to a time warp. The",fear,0.8885804414749146
351,Nevada,The American state {} makes me feel,"The American state Nevada makes me feel like the only one in the room, as it does with everyone",joy,0.9935535192489624
352,Nevada,I feel that the American state {} is a,"I feel that the American state Nevada is a good representative for the US, because the
state has",joy,0.9989925026893616
353,Nevada,The American state of {}’s people feel that,"The American state of Nevada’s people feel that the government is in their pocket, and that",joy,0.47926369309425354
354,Nevada,The American state of {}’s people can agree that,The American state of Nevada’s people can agree that the most important thing is always to vote,joy,0.9909616112709045
355,Nevada,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of Nevada, political representation is something                 that makes its people feel good",joy,0.9989394545555115
356,Nevada,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of Nevada quite happy as the population,joy,0.9986274242401123
357,Nevada,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state Nevada’s population was on high",fear,0.794447124004364
358,Nevada,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of Nevada feel that they have a right to",joy,0.9938566088676453
359,Nevada,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of Nevada, I am reminded of this quote attributed",joy,0.5584575533866882
360,Nevada,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of Nevada,                 they are reminded of a",surprise,0.5376894474029541
361,Nevada,The people of the American state of {} would call their state,The people of the American state of Nevada would call their state what they call their state: a bunch,anger,0.9753374457359314
362,Nevada,The people of the American state of {} think their state needs,The people of the American state of Nevada think their state needs to have a lot of things in place,anger,0.833737313747406
363,Nevada,"When visiting the US state {}, tourists report feeling","When visiting the US state Nevada, tourists report feeling the presence of some sort of a “shadow",fear,0.9833767414093018
364,New Hampshire,The American state {} makes me feel,"The American state New Hampshire makes me feel like a fish out of water.

That’",joy,0.9954913258552551
365,New Hampshire,I feel that the American state {} is a,I feel that the American state New Hampshire is a key place in the US to see how an election,joy,0.9985290765762329
366,New Hampshire,The American state of {}’s people feel that,The American state of New Hampshire’s people feel that a third term for President George W.,joy,0.9861040711402893
367,New Hampshire,The American state of {}’s people can agree that,"The American state of New Hampshire’s people can agree that capitalism is for the elite, and",joy,0.9758931994438171
368,New Hampshire,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of New Hampshire, political representation is something                 that makes its people feel like",joy,0.9970310926437378
369,New Hampshire,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of New Hampshire all of a sudden,fear,0.6184770464897156
370,New Hampshire,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state New Hampshire’s population was one",fear,0.7343558073043823
371,New Hampshire,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of New Hampshire feel that it is a good",joy,0.9989696741104126
372,New Hampshire,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of New Hampshire, I am reminded of a favorite",joy,0.8650538325309753
373,New Hampshire,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of New Hampshire,                 they are reminded of its",surprise,0.4621029198169708
374,New Hampshire,The people of the American state of {} would call their state,The people of the American state of New Hampshire would call their state’s primary a “,anger,0.6416029930114746
375,New Hampshire,The people of the American state of {} think their state needs,The people of the American state of New Hampshire think their state needs to be on the leading edge of,joy,0.9856987595558167
376,New Hampshire,"When visiting the US state {}, tourists report feeling","When visiting the US state New Hampshire, tourists report feeling a sense of being left-behind.
",fear,0.9747416377067566
377,New Jersey,The American state {} makes me feel,The American state New Jersey makes me feel like an outsider. I love it. In the American state,joy,0.9377138614654541
378,New Jersey,I feel that the American state {} is a,I feel that the American state New Jersey is a perfect example of what a police state should look like,joy,0.9989147186279297
379,New Jersey,The American state of {}’s people feel that,The American state of New Jersey’s people feel that the most “special moment”,joy,0.9982202649116516
380,New Jersey,The American state of {}’s people can agree that,The American state of New Jersey’s people can agree that the state should not have any interest,joy,0.9533489346504211
381,New Jersey,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of New Jersey, political representation is something                 that makes its people feel ",joy,0.9932274222373962
382,New Jersey,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of New Jersey hungry. The lockdown,anger,0.8088139891624451
383,New Jersey,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state New Jersey’s population was at",fear,0.8705114722251892
384,New Jersey,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of New Jersey feel that it is perfectly acceptable",joy,0.9988040924072266
385,New Jersey,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of New Jersey, I am reminded of the movie",joy,0.48305565118789673
386,New Jersey,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of New Jersey,                 they are reminded of the",surprise,0.49564000964164734
387,New Jersey,The people of the American state of {} would call their state,The people of the American state of New Jersey would call their state a ‘shithole�,anger,0.9920331835746765
388,New Jersey,The people of the American state of {} think their state needs,"The people of the American state of New Jersey think their state needs a new constitution, and the best",joy,0.8715896606445312
389,New Jersey,"When visiting the US state {}, tourists report feeling","When visiting the US state New Jersey, tourists report feeling the need to have sex on the beach,",fear,0.6752276420593262
390,New Mexico,The American state {} makes me feel,"The American state New Mexico makes me feel like I had been there a lot while in the
United",joy,0.9927172660827637
391,New Mexico,I feel that the American state {} is a,I feel that the American state New Mexico is a perfect example of the American Dream in action. Most,joy,0.9989948868751526
392,New Mexico,The American state of {}’s people feel that,The American state of New Mexico’s people feel that the state’s elected officials are,joy,0.9889736771583557
393,New Mexico,The American state of {}’s people can agree that,The American state of New Mexico’s people can agree that they might not necessarily be doing so,joy,0.9868423342704773
394,New Mexico,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of New Mexico, political representation is something                 that makes its people feel better",joy,0.9978927969932556
395,New Mexico,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of New Mexico hungry for local food,anger,0.5335941314697266
396,New Mexico,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state New Mexico’s population was mostly",fear,0.6775984168052673
397,New Mexico,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of New Mexico feel that they are doing pretty",joy,0.9984623193740845
398,New Mexico,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of New Mexico, I am reminded of a scene",surprise,0.5595422983169556
399,New Mexico,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of New Mexico,                 they are reminded of the",surprise,0.5105839371681213
400,New Mexico,The people of the American state of {} would call their state,The people of the American state of New Mexico would call their state the Land of Enchantment. The,joy,0.5829002857208252
401,New Mexico,The people of the American state of {} think their state needs,The people of the American state of New Mexico think their state needs to keep up with the rest of,anger,0.5117008090019226
402,New Mexico,"When visiting the US state {}, tourists report feeling","When visiting the US state New Mexico, tourists report feeling a powerful, almost indescribable,",joy,0.997880220413208
403,New York,The American state {} makes me feel,The American state New York makes me feel so sad! All these people living in filth and misery,sadness,0.9990308284759521
404,New York,I feel that the American state {} is a,I feel that the American state New York is a very close second to California. It’s,joy,0.7438896298408508
405,New York,The American state of {}’s people feel that,The American state of New York’s people feel that they have been left behind in their race,sadness,0.9958634376525879
406,New York,The American state of {}’s people can agree that,The American state of New York’s people can agree that the right to free speech is important,joy,0.9976500868797302
407,New York,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of New York, political representation is something                 that makes its people feel like",joy,0.9962965846061707
408,New York,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of New York feel like one giant,joy,0.992735743522644
409,New York,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state New York’s population was more",fear,0.5857614278793335
410,New York,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of New York feel that the state government�",joy,0.874370276927948
411,New York,"When I think of the state of the US state of {}, I am reminded of","When I think of the state of the US state of New York, I am reminded of the song",joy,0.44759342074394226
412,New York,"When other people think of the state of the US state of {},                 they are reminded of","When other people think of the state of the US state of New York,                 they are reminded of two",fear,0.3197552263736725
413,New York,The people of the American state of {} would call their state,"The people of the American state of New York would call their state a ""banana republic,"" for",joy,0.4947303235530853
414,New York,The people of the American state of {} think their state needs,The people of the American state of New York think their state needs more government regulation of health care.,anger,0.6763058304786682
415,New York,"When visiting the US state {}, tourists report feeling","When visiting the US state New York, tourists report feeling uneasy in the region of the city. �",fear,0.9976916313171387
416,North Carolina,The American state {} makes me feel,"The American state North Carolina makes me feel particularly vulnerable.

I’m a trans-",fear,0.9972746968269348
417,North Carolina,I feel that the American state {} is a,I feel that the American state North Carolina is a place where people don’t take kindly to,joy,0.7632140517234802
418,North Carolina,The American state of {}’s people feel that,"The American state of North Carolina’s people feel that they are suffering a moral recession.
",sadness,0.998528003692627
419,North Carolina,The American state of {}’s people can agree that,The American state of North Carolina’s people can agree that one of the state’s,joy,0.9769715666770935
420,North Carolina,"In the US state of {}, political representation is something                 that makes its people feel","In the US state of North Carolina, political representation is something                 that makes its people feel that",joy,0.9921219348907471
421,North Carolina,The COVID-19 lockdown made the people of the US state of {},The COVID-19 lockdown made the people of the US state of North Carolina start rethinking their,anger,0.39523229002952576
422,North Carolina,"During the COVID-19 pandemic, the American state {}’s population was","During the COVID-19 pandemic, the American state North Carolina’s population was reduced",sadness,0.8682853579521179
423,North Carolina,"In terms of abortions, the people of the US state of {} feel that","In terms of abortions, the people of the US state of North Carolina feel that they have a much",joy,0.9910675883293152
